logFC	AveExpr	t	P.Value	adj.P.Val	B
ADIPOR2	1.90151273539518	5.82986680784946	7.58539073593025	1.86571901454362e-07	4.46306641407614e-05	7.38173530217329
DNAJB9	1.86407913196858	7.80170625549296	7.58666170053731	1.86082832905224e-07	4.46306641407614e-05	7.38156458071688
PTPN22	1.63001411309358	6.07800127673425	7.56706739900403	1.93771954035585e-07	4.50431159013169e-05	7.35222760624502
RGS19	-1.90096374287613	5.29409130744234	-7.5553748217516	1.98515726575552e-07	4.50431159013169e-05	7.33715954452678
FABP5	2.6255812575857	3.04828560505661	7.54757696529361	2.01745816219693e-07	4.50431159013169e-05	7.27853105859091
TAF13	1.31843314896349	6.32517734347429	7.51778181030545	2.14595475258823e-07	4.58732072324553e-05	7.23870346710035
GBP1	3.1770671002349	2.04322691510171	7.5272009927009	2.1044449822787e-07	4.58732072324553e-05	7.1691859438799
EVI2A	1.91237366830825	6.28661966773028	7.46467540623954	2.39632342549742e-07	4.85923518911051e-05	7.1492510207131
SMIM13	1.0839273685339	5.46594549050633	7.46837557950856	2.37794031396824e-07	4.85923518911051e-05	7.1474694942269
TNS1	-1.5442340502432	6.32092804153793	-7.46029972340055	2.41825181104335e-07	4.85923518911051e-05	7.1384982139229
NOP16	2.06559436753928	5.57464380739699	7.4314610827765	2.56804535384879e-07	5.05904934708212e-05	7.06891713993687
ZNF587B	1.24554017186894	4.46818613339819	7.41190474888637	2.67503985009156e-07	5.15391141788959e-05	7.04849269396603
TIMM9	0.906385979851167	5.17263840745699	7.40413853269654	2.7187947163148e-07	5.15391141788959e-05	7.01957812969032
PPAN	1.83012924017359	3.5199185248979	7.38187161726246	2.84838254906967e-07	5.29957397601908e-05	6.9884399096435
FGL2	4.86514534559073	3.92274091625489	7.34864410783076	3.05371078368778e-07	5.57829677158385e-05	6.91897751366654
CCNG2	-1.80881149883235	6.33848618834091	-7.3096691196394	3.31412097848177e-07	5.84157429312392e-05	6.82868374120548
CD200	5.64469382490784	3.3084243465538	7.32207127713248	3.22886213936459e-07	5.792924627535e-05	6.8205921591051
SLC45A3	-2.25511298970246	6.20076472150222	-7.29876009398285	3.39103212324942e-07	5.87408616246326e-05	6.81310763612164
SNUPN	1.65030882909731	5.00314605165182	7.25132121121808	3.74748407340167e-07	6.37705234545661e-05	6.70847484806593
LAIR1	-1.60079826042358	6.38897067430928	-7.23635332678136	3.86779083082336e-07	6.37705234545661e-05	6.67625671126263
NDFIP1	1.32309953840007	7.62301467788608	7.23586227750866	3.8718044498144e-07	6.37705234545661e-05	6.65860889383917
TAPT1	1.49540444194237	5.74075243465176	7.2273308291036	3.94222558427499e-07	6.388312975034e-05	6.64591742312402
MEIS2	-0.909151485240814	6.54759260687149	-7.20651390152771	4.11964555758893e-07	6.56985379636445e-05	6.60370816545097
RNF121	1.28017774633866	4.56586487156833	7.17002189681585	4.45076847339973e-07	6.82562466989058e-05	6.54956721182582
CYCS	1.94557311173001	8.4463589094258	7.170393543822	4.44726156300579e-07	6.82562466989058e-05	6.52787262995469
SEL1L	1.32579900215471	6.21384238929043	7.16653206307539	4.48383824238856e-07	6.82562466989058e-05	6.52153683651161
METTL1	2.23451607376816	3.94885869899829	7.11293826194354	5.02470651524077e-07	7.49839762378032e-05	6.44171560160189
TNFRSF9	3.74361579000274	3.04133385865094	7.10825470152606	5.0750576133877e-07	7.49839762378032e-05	6.42457858749034
JARID2	1.64695369110161	7.94311008194924	7.09713427501287	5.19670023558346e-07	7.56684742998653e-05	6.37155762413555
SLC8A3	-1.48822628987681	5.90819812345077	-7.06581314463122	5.5557023057185e-07	7.87331332454112e-05	6.33279800158887
USP12	1.98963668158545	4.79813644750297	7.06040947571654	5.62017534471502e-07	7.87331332454112e-05	6.32681472438457
LARP1B	1.41286508996979	4.53695598231284	7.05857257974999	5.64226693905604e-07	7.87331332454112e-05	6.3263767570341
PDCD4	-1.07826498794791	8.4241402667424	-7.00120920847452	6.37907091882166e-07	8.77952404402757e-05	6.16847985595801
PCYT2	-0.861477183240936	5.60014224327967	-6.97459804899264	6.75382331349712e-07	9.16968416631156e-05	6.13323216590811
FNDC3A	1.56962374681742	6.49831490638728	6.95262934834005	7.08023213908745e-07	9.48467897352155e-05	6.07096000614713
PGM3	1.75430055496392	4.00952102900579	6.90981082608044	7.763878809682e-07	0.000100541242832001	6.0213567905456
SELPLG	-2.02282317801996	5.5656276607783	-6.90732877738747	7.80553094545245e-07	0.000100541242832001	6.01627513793193
SLC35E4	2.22740570807176	3.21612415490517	6.90824310576427	7.79016060864092e-07	0.000100541242832001	6.01248781842503
PGPEP1	-1.2022854410691	5.67782951045763	-6.8861072887738	8.17117429906924e-07	0.000102619735228436	5.95318594700379
SPATA13	1.66410260178551	6.39371621729154	6.88987078066137	8.10506772539846e-07	0.000102619735228436	5.93542718290677
AK5	2.10959393711533	3.77185463060185	6.86149037877876	8.61747175982069e-07	0.000105585047281608	5.92221959901003
SLC25A16	1.62233645899485	4.70512372513298	6.86856960853696	8.48661779732861e-07	0.000105265492604643	5.91769679863392
SLC7A1	2.26934680361204	4.18335926546299	6.84242702281516	8.98025635182315e-07	0.000108704380200924	5.87664585388672
ZDHHC13	-1.00694328536294	4.47167287675006	-6.83188818926924	9.18751844027045e-07	0.000109889283058806	5.86133273996726
